Airline,Source,Destination,Duration,Total stops,Market,Date,Departure_Day,Departure_Month,Departure_Year,Price
Delta,NYC,PAR,800,1,NYC-PAR,2022-04-05,5,4,2022,369.9
Delta,NYC,PAR,825,1,NYC-PAR,2022-04-05,5,4,2022,369.9
Delta,NYC,PAR,855,1,NYC-PAR,2022-04-05,5,4,2022,369.9
Delta,NYC,PAR,900,1,NYC-PAR,2022-04-05,5,4,2022,369.9
Delta,NYC,PAR,450,0,NYC-PAR,2022-04-10,10,4,2022,429.03
Delta,NYC,PAR,450,0,NYC-PAR,2022-04-12,12,4,2022,429.03
Delta,NYC,PAR,616,1,NYC-PAR,2022-04-12,12,4,2022,433.62
Delta,NYC,PAR,610,1,NYC-PAR,2022-04-12,12,4,2022,453.06
Delta,NYC,PAR,450,0,NYC-PAR,2022-04-15,15,4,2022,479.52
Delta,NYC,PAR,580,1,NYC-PAR,2022-04-15,15,4,2022,503.82
Delta,NYC,PAR,735,1,NYC-PAR,2022-04-15,15,4,2022,484.11
Delta,NYC,PAR,595,1,NYC-PAR,2022-04-15,15,4,2022,503.82
Delta,NYC,PAR,610,1,NYC-PAR,2022-04-15,15,4,2022,503.82
Delta,NYC,PAR,620,1,NYC-PAR,2022-04-15,15,4,2022,503.82
Delta,NYC,PAR,625,1,NYC-PAR,2022-04-15,15,4,2022,503.82
Delta,NYC,PAR,655,1,NYC-PAR,2022-04-15,15,4,2022,503.82
Delta,NYC,PAR,680,1,NYC-PAR,2022-04-15,15,4,2022,503.82
Delta,NYC,PAR,685,1,NYC-PAR,2022-04-15,15,4,2022,503.82
Delta,NYC,PAR,730,1,NYC-PAR,2022-04-15,15,4,2022,503.82
Delta,NYC,PAR,740,1,NYC-PAR,2022-04-15,15,4,2022,503.82
Delta,NYC,PAR,745,1,NYC-PAR,2022-04-15,15,4,2022,503.82
Delta,NYC,PAR,450,0,NYC-PAR,2022-04-19,19,4,2022,429.03
Delta,NYC,PAR,595,1,NYC-PAR,2022-04-19,19,4,2022,453.06
Delta,NYC,PAR,615,1,NYC-PAR,2022-04-19,19,4,2022,433.62
Delta,NYC,PAR,616,1,NYC-PAR,2022-04-19,19,4,2022,433.62
Delta,NYC,PAR,675,1,NYC-PAR,2022-04-19,19,4,2022,433.62
Delta,NYC,PAR,676,1,NYC-PAR,2022-04-19,19,4,2022,433.62
Delta,NYC,PAR,690,1,NYC-PAR,2022-04-19,19,4,2022,433.62
Delta,NYC,PAR,715,1,NYC-PAR,2022-04-19,19,4,2022,433.62
Delta,NYC,PAR,719,1,NYC-PAR,2022-04-19,19,4,2022,433.62
Delta,NYC,PAR,735,1,NYC-PAR,2022-04-19,19,4,2022,433.62
Delta,NYC,PAR,746,1,NYC-PAR,2022-04-19,19,4,2022,433.62
Delta,NYC,PAR,760,1,NYC-PAR,2022-04-19,19,4,2022,433.62
Delta,NYC,PAR,460,0,NYC-PAR,2022-04-22,22,4,2022,479.52
Delta,NYC,PAR,665,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,605,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,615,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,675,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,676,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,595,1,NYC-PAR,2022-04-22,22,4,2022,503.82
Delta,NYC,PAR,620,1,NYC-PAR,2022-04-22,22,4,2022,503.82
Delta,NYC,PAR,719,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,725,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,735,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,760,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,770,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,780,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,785,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,795,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,800,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,825,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,855,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,900,1,NYC-PAR,2022-04-22,22,4,2022,484.11
Delta,NYC,PAR,680,1,NYC-PAR,2022-04-22,22,4,2022,503.82
Delta,NYC,PAR,790,1,NYC-PAR,2022-04-22,22,4,2022,503.82
Delta,NYC,PAR,825,1,NYC-PAR,2022-04-22,22,4,2022,503.82
Delta,NYC,PAR,850,1,NYC-PAR,2022-04-22,22,4,2022,503.82
Delta,NYC,PAR,685,1,NYC-PAR,2022-04-22,22,4,2022,579.69
Delta,NYC,PAR,745,1,NYC-PAR,2022-04-22,22,4,2022,579.69
Delta,NYC,PAR,616,1,NYC-PAR,2022-04-22,22,4,2022,671.22
Delta,NYC,PAR,690,1,NYC-PAR,2022-04-22,22,4,2022,671.22
Delta,NYC,PAR,790,1,NYC-PAR,2022-04-22,22,4,2022,671.22
Delta,NYC,PAR,680,1,NYC-PAR,2022-04-22,22,4,2022,747.09
Delta,NYC,PAR,700,1,NYC-PAR,2022-04-22,22,4,2022,747.09
Delta,NYC,PAR,651,1,NYC-PAR,2022-04-22,22,4,2022,898.83
Delta,NYC,PAR,670,1,NYC-PAR,2022-04-22,22,4,2022,898.83
Delta,NYC,PAR,690,1,NYC-PAR,2022-04-22,22,4,2022,1043.55
Delta,NYC,PAR,645,1,NYC-PAR,2022-04-22,22,4,2022,3392.01
Delta,NYC,PAR,450,0,NYC-PAR,2022-04-23,23,4,2022,479.52
Delta,NYC,PAR,635,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,665,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,675,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,676,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,719,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,595,1,NYC-PAR,2022-04-23,23,4,2022,503.82
Delta,NYC,PAR,610,1,NYC-PAR,2022-04-23,23,4,2022,503.82
Delta,NYC,PAR,625,1,NYC-PAR,2022-04-23,23,4,2022,503.82
Delta,NYC,PAR,655,1,NYC-PAR,2022-04-23,23,4,2022,503.82
Delta,NYC,PAR,755,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,760,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,765,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,770,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,780,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,785,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,800,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,825,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,885,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,900,1,NYC-PAR,2022-04-23,23,4,2022,484.11
Delta,NYC,PAR,710,1,NYC-PAR,2022-04-23,23,4,2022,503.82
Delta,NYC,PAR,730,1,NYC-PAR,2022-04-23,23,4,2022,503.82
Delta,NYC,PAR,740,1,NYC-PAR,2022-04-23,23,4,2022,503.82
Delta,NYC,PAR,790,1,NYC-PAR,2022-04-23,23,4,2022,503.82
Delta,NYC,PAR,805,1,NYC-PAR,2022-04-23,23,4,2022,503.82
Delta,NYC,PAR,850,1,NYC-PAR,2022-04-23,23,4,2022,503.82
Delta,NYC,PAR,620,1,NYC-PAR,2022-04-23,23,4,2022,579.69
Delta,NYC,PAR,680,1,NYC-PAR,2022-04-23,23,4,2022,579.69
Delta,NYC,PAR,715,1,NYC-PAR,2022-04-23,23,4,2022,671.22
Delta,NYC,PAR,746,1,NYC-PAR,2022-04-23,23,4,2022,671.22
Delta,NYC,PAR,775,1,NYC-PAR,2022-04-23,23,4,2022,671.22
Delta,NYC,PAR,790,1,NYC-PAR,2022-04-23,23,4,2022,671.22
Delta,NYC,PAR,695,1,NYC-PAR,2022-04-23,23,4,2022,747.09
Delta,NYC,PAR,696,1,NYC-PAR,2022-04-23,23,4,2022,747.09
Delta,NYC,PAR,685,1,NYC-PAR,2022-04-23,23,4,2022,766.53
Delta,NYC,PAR,745,1,NYC-PAR,2022-04-23,23,4,2022,766.53
Delta,NYC,PAR,670,1,NYC-PAR,2022-04-23,23,4,2022,898.83
Delta,NYC,PAR,645,1,NYC-PAR,2022-04-23,23,4,2022,3392.01
Delta,NYC,PAR,800,1,NYC-PAR,2022-04-23,23,4,2022,3392.01
Delta,NYC,PAR,450,0,NYC-PAR,2022-04-24,24,4,2022,429.03
Delta,NYC,PAR,605,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,595,1,NYC-PAR,2022-04-24,24,4,2022,453.06
Delta,NYC,PAR,615,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,616,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,675,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,676,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,690,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,715,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,719,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,725,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,610,1,NYC-PAR,2022-04-24,24,4,2022,453.06
Delta,NYC,PAR,625,1,NYC-PAR,2022-04-24,24,4,2022,453.06
Delta,NYC,PAR,655,1,NYC-PAR,2022-04-24,24,4,2022,453.06
Delta,NYC,PAR,735,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,746,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,760,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,770,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,775,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,780,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,785,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,790,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,800,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,825,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,855,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,900,1,NYC-PAR,2022-04-24,24,4,2022,433.62
Delta,NYC,PAR,730,1,NYC-PAR,2022-04-24,24,4,2022,453.06
Delta,NYC,PAR,740,1,NYC-PAR,2022-04-24,24,4,2022,453.06
Delta,NYC,PAR,651,1,NYC-PAR,2022-04-24,24,4,2022,563.22
Delta,NYC,PAR,795,1,NYC-PAR,2022-04-24,24,4,2022,563.22
Delta,NYC,PAR,700,1,NYC-PAR,2022-04-24,24,4,2022,696.6
Delta,NYC,PAR,670,1,NYC-PAR,2022-04-24,24,4,2022,853.2
Delta,NYC,PAR,645,1,NYC-PAR,2022-04-24,24,4,2022,3392.01
Delta,NYC,PAR,450,0,NYC-PAR,2022-04-25,25,4,2022,429.03
Delta,NYC,PAR,665,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,605,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,615,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,616,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,675,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,676,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,690,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,715,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,719,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,725,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,735,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,760,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,770,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,780,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,785,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,800,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,580,1,NYC-PAR,2022-04-25,25,4,2022,453.06
Delta,NYC,PAR,595,1,NYC-PAR,2022-04-25,25,4,2022,453.06
Delta,NYC,PAR,610,1,NYC-PAR,2022-04-25,25,4,2022,453.06
Delta,NYC,PAR,625,1,NYC-PAR,2022-04-25,25,4,2022,453.06
Delta,NYC,PAR,655,1,NYC-PAR,2022-04-25,25,4,2022,453.06
Delta,NYC,PAR,680,1,NYC-PAR,2022-04-25,25,4,2022,453.06
Delta,NYC,PAR,710,1,NYC-PAR,2022-04-25,25,4,2022,453.06
Delta,NYC,PAR,730,1,NYC-PAR,2022-04-25,25,4,2022,453.06
Delta,NYC,PAR,740,1,NYC-PAR,2022-04-25,25,4,2022,453.06
Delta,NYC,PAR,745,1,NYC-PAR,2022-04-25,25,4,2022,453.06
Delta,NYC,PAR,825,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,855,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,900,1,NYC-PAR,2022-04-25,25,4,2022,433.62
Delta,NYC,PAR,790,1,NYC-PAR,2022-04-25,25,4,2022,563.22
Delta,NYC,PAR,670,1,NYC-PAR,2022-04-25,25,4,2022,853.2
Delta,NYC,PAR,645,1,NYC-PAR,2022-04-25,25,4,2022,3392.01
Delta,NYC,PAR,670,1,NYC-PAR,2022-04-25,25,4,2022,3397.41
Delta,NYC,PAR,450,0,NYC-PAR,2022-04-26,26,4,2022,429.03
Delta,NYC,PAR,616,1,NYC-PAR,2022-04-26,26,4,2022,433.62
Delta,NYC,PAR,610,1,NYC-PAR,2022-04-26,26,4,2022,453.06
Delta,NYC,PAR,460,0,NYC-PAR,2022-04-30,30,4,2022,479.52
Delta,NYC,PAR,595,1,NYC-PAR,2022-04-30,30,4,2022,503.82
Delta,NYC,PAR,616,1,NYC-PAR,2022-04-30,30,4,2022,484.11
Delta,NYC,PAR,675,1,NYC-PAR,2022-04-30,30,4,2022,484.11
Delta,NYC,PAR,676,1,NYC-PAR,2022-04-30,30,4,2022,484.11
Delta,NYC,PAR,610,1,NYC-PAR,2022-04-30,30,4,2022,503.82
Delta,NYC,PAR,655,1,NYC-PAR,2022-04-30,30,4,2022,503.82
Delta,NYC,PAR,765,1,NYC-PAR,2022-04-30,30,4,2022,484.11
Delta,NYC,PAR,780,1,NYC-PAR,2022-04-30,30,4,2022,484.11
Delta,NYC,PAR,800,1,NYC-PAR,2022-04-30,30,4,2022,484.11
Delta,NYC,PAR,825,1,NYC-PAR,2022-04-30,30,4,2022,484.11
Delta,NYC,PAR,885,1,NYC-PAR,2022-04-30,30,4,2022,484.11
Delta,NYC,PAR,900,1,NYC-PAR,2022-04-30,30,4,2022,484.11
Delta,NYC,PAR,740,1,NYC-PAR,2022-04-30,30,4,2022,503.82
Delta,NYC,PAR,790,1,NYC-PAR,2022-04-30,30,4,2022,503.82
Delta,NYC,PAR,805,1,NYC-PAR,2022-04-30,30,4,2022,503.82
Delta,NYC,PAR,825,1,NYC-PAR,2022-04-30,30,4,2022,503.82
Delta,NYC,PAR,850,1,NYC-PAR,2022-04-30,30,4,2022,503.82
Delta,NYC,PAR,620,1,NYC-PAR,2022-04-30,30,4,2022,579.69
Delta,NYC,PAR,680,1,NYC-PAR,2022-04-30,30,4,2022,579.69
Delta,NYC,PAR,745,1,NYC-PAR,2022-04-30,30,4,2022,579.69
Delta,NYC,PAR,635,1,NYC-PAR,2022-04-30,30,4,2022,671.22
Delta,NYC,PAR,719,1,NYC-PAR,2022-04-30,30,4,2022,671.22
Delta,NYC,PAR,680,1,NYC-PAR,2022-04-30,30,4,2022,747.09
Delta,NYC,PAR,695,1,NYC-PAR,2022-04-30,30,4,2022,747.09
Delta,NYC,PAR,696,1,NYC-PAR,2022-04-30,30,4,2022,747.09
Delta,NYC,PAR,755,1,NYC-PAR,2022-04-30,30,4,2022,747.09
Delta,NYC,PAR,770,1,NYC-PAR,2022-04-30,30,4,2022,747.09
Delta,NYC,PAR,685,1,NYC-PAR,2022-04-30,30,4,2022,766.53
Delta,NYC,PAR,730,1,NYC-PAR,2022-04-30,30,4,2022,766.53
Delta,NYC,PAR,715,1,NYC-PAR,2022-04-30,30,4,2022,822.96
Delta,NYC,PAR,746,1,NYC-PAR,2022-04-30,30,4,2022,822.96
Delta,NYC,PAR,775,1,NYC-PAR,2022-04-30,30,4,2022,822.96
Delta,NYC,PAR,790,1,NYC-PAR,2022-04-30,30,4,2022,822.96
Delta,NYC,PAR,835,1,NYC-PAR,2022-04-30,30,4,2022,822.96
Delta,NYC,PAR,670,1,NYC-PAR,2022-04-30,30,4,2022,898.83
Delta,NYC,PAR,645,1,NYC-PAR,2022-04-30,30,4,2022,3392.01
Delta,NYC,PAR,800,1,NYC-PAR,2022-04-30,30,4,2022,3392.01
Delta,NYC,SVO,690,1,NYC-SVO,2022-02-01,1,2,2022,377.19
Delta,NYC,SVO,755,1,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,810,1,NYC-SVO,2022-02-01,1,2,2022,377.19
Delta,NYC,SVO,865,1,NYC-SVO,2022-02-01,1,2,2022,377.19
Delta,NYC,SVO,815,1,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,875,1,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,1040,1,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,900,2,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,1020,2,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,1040,2,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,1070,2,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,1081,2,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,1095,2,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,1120,2,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,1140,2,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,1155,2,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,1170,2,NYC-SVO,2022-02-01,1,2,2022,381.78
Delta,NYC,SVO,955,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,960,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,1005,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,1025,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,1040,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,1055,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,1070,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,1115,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,1134,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,1135,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,1145,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,1160,2,NYC-SVO,2022-02-01,1,2,2022,386.37
Delta,NYC,SVO,690,1,NYC-SVO,2022-02-02,2,2,2022,377.19
Delta,NYC,SVO,770,1,NYC-SVO,2022-02-02,2,2,2022,381.78
Delta,NYC,SVO,810,1,NYC-SVO,2022-02-02,2,2,2022,377.19
Delta,NYC,SVO,865,1,NYC-SVO,2022-02-02,2,2,2022,377.19
Delta,NYC,SVO,830,1,NYC-SVO,2022-02-02,2,2,2022,381.78
Delta,NYC,SVO,890,1,NYC-SVO,2022-02-02,2,2,2022,381.78
Delta,NYC,SVO,1020,2,NYC-SVO,2022-02-02,2,2,2022,381.78
Delta,NYC,SVO,1040,2,NYC-SVO,2022-02-02,2,2,2022,381.78
Delta,NYC,SVO,1081,2,NYC-SVO,2022-02-02,2,2,2022,381.78
Delta,NYC,SVO,1095,2,NYC-SVO,2022-02-02,2,2,2022,381.78
Delta,NYC,SVO,1120,2,NYC-SVO,2022-02-02,2,2,2022,381.78
Delta,NYC,SVO,1140,2,NYC-SVO,2022-02-02,2,2,2022,381.78
Delta,NYC,SVO,1155,2,NYC-SVO,2022-02-02,2,2,2022,381.78
Delta,NYC,SVO,1170,2,NYC-SVO,2022-02-02,2,2,2022,381.78
Delta,NYC,SVO,970,2,NYC-SVO,2022-02-02,2,2,2022,386.37
Delta,NYC,SVO,975,2,NYC-SVO,2022-02-02,2,2,2022,386.37
Delta,NYC,SVO,1020,2,NYC-SVO,2022-02-02,2,2,2022,386.37
Delta,NYC,SVO,1040,2,NYC-SVO,2022-02-02,2,2,2022,386.37
Delta,NYC,SVO,1055,2,NYC-SVO,2022-02-02,2,2,2022,386.37
Delta,NYC,SVO,1085,2,NYC-SVO,2022-02-02,2,2,2022,386.37
Delta,NYC,SVO,1160,2,NYC-SVO,2022-02-02,2,2,2022,386.37
Delta,NYC,SVO,1070,2,NYC-SVO,2022-02-02,2,2,2022,450.63
Delta,NYC,SVO,1055,2,NYC-SVO,2022-02-02,2,2,2022,495.72
Delta,NYC,SVO,1070,2,NYC-SVO,2022-02-02,2,2,2022,495.72
Delta,NYC,SVO,1085,2,NYC-SVO,2022-02-02,2,2,2022,495.72
Delta,NYC,SVO,1130,2,NYC-SVO,2022-02-02,2,2,2022,495.72
Delta,NYC,SVO,1149,2,NYC-SVO,2022-02-02,2,2,2022,495.72
Delta,NYC,SVO,1170,2,NYC-SVO,2022-02-02,2,2,2022,10701.72
Delta,NYC,SVO,690,1,NYC-SVO,2022-02-03,3,2,2022,377.19
Delta,NYC,SVO,810,1,NYC-SVO,2022-02-03,3,2,2022,377.19
Delta,NYC,SVO,770,1,NYC-SVO,2022-02-03,3,2,2022,381.78
Delta,NYC,SVO,830,1,NYC-SVO,2022-02-03,3,2,2022,381.78
Delta,NYC,SVO,1020,2,NYC-SVO,2022-02-03,3,2,2022,381.78
Delta,NYC,SVO,1040,2,NYC-SVO,2022-02-03,3,2,2022,381.78
Delta,NYC,SVO,1070,2,NYC-SVO,2022-02-03,3,2,2022,381.78
Delta,NYC,SVO,1081,2,NYC-SVO,2022-02-03,3,2,2022,381.78
Delta,NYC,SVO,1095,2,NYC-SVO,2022-02-03,3,2,2022,381.78
Delta,NYC,SVO,1120,2,NYC-SVO,2022-02-03,3,2,2022,381.78
Delta,NYC,SVO,1140,2,NYC-SVO,2022-02-03,3,2,2022,381.78
Delta,NYC,SVO,1155,2,NYC-SVO,2022-02-03,3,2,2022,381.78
Delta,NYC,SVO,1170,2,NYC-SVO,2022-02-03,3,2,2022,381.78
Delta,NYC,SVO,970,2,NYC-SVO,2022-02-03,3,2,2022,386.37
Delta,NYC,SVO,1040,2,NYC-SVO,2022-02-03,3,2,2022,386.37
Delta,NYC,SVO,1055,2,NYC-SVO,2022-02-03,3,2,2022,386.37
Delta,NYC,SVO,1070,2,NYC-SVO,2022-02-03,3,2,2022,386.37
Delta,NYC,SVO,1085,2,NYC-SVO,2022-02-03,3,2,2022,386.37
Delta,NYC,SVO,1130,2,NYC-SVO,2022-02-03,3,2,2022,386.37
Delta,NYC,SVO,1140,2,NYC-SVO,2022-02-03,3,2,2022,386.37
Delta,NYC,SVO,1149,2,NYC-SVO,2022-02-03,3,2,2022,386.37
Delta,NYC,SVO,1150,2,NYC-SVO,2022-02-03,3,2,2022,386.37
Delta,NYC,SVO,1160,2,NYC-SVO,2022-02-03,3,2,2022,386.37
Delta,NYC,SVO,975,2,NYC-SVO,2022-02-03,3,2,2022,455.22
Delta,NYC,SVO,815,1,NYC-SVO,2022-02-11,11,2,2022,381.78
Delta,NYC,SVO,810,1,NYC-SVO,2022-02-21,21,2,2022,377.19
Delta,NYC,SVO,690,1,NYC-SVO,2022-02-22,22,2,2022,377.19
Delta,NYC,SVO,810,1,NYC-SVO,2022-02-22,22,2,2022,377.19
Delta,NYC,SVO,755,1,NYC-SVO,2022-02-22,22,2,2022,381.78
Delta,NYC,SVO,815,1,NYC-SVO,2022-02-22,22,2,2022,381.78
Delta,NYC,SVO,690,1,NYC-SVO,2022-02-24,24,2,2022,377.19
Delta,NYC,SVO,810,1,NYC-SVO,2022-02-24,24,2,2022,377.19
Delta,NYC,SVO,770,1,NYC-SVO,2022-02-24,24,2,2022,381.78
Delta,NYC,SVO,830,1,NYC-SVO,2022-02-24,24,2,2022,381.78
Delta,NYC,SVO,900,2,NYC-SVO,2022-02-24,24,2,2022,381.78
Delta,NYC,SVO,1020,2,NYC-SVO,2022-02-24,24,2,2022,381.78
Delta,NYC,SVO,1040,2,NYC-SVO,2022-02-24,24,2,2022,381.78
Delta,NYC,SVO,1070,2,NYC-SVO,2022-02-24,24,2,2022,381.78
Delta,NYC,SVO,1081,2,NYC-SVO,2022-02-24,24,2,2022,381.78
Delta,NYC,SVO,1120,2,NYC-SVO,2022-02-24,24,2,2022,381.78
Delta,NYC,SVO,1140,2,NYC-SVO,2022-02-24,24,2,2022,381.78
Delta,NYC,SVO,1155,2,NYC-SVO,2022-02-24,24,2,2022,381.78
Delta,NYC,SVO,1170,2,NYC-SVO,2022-02-24,24,2,2022,381.78
Delta,NYC,SVO,970,2,NYC-SVO,2022-02-24,24,2,2022,386.37
Delta,NYC,SVO,975,2,NYC-SVO,2022-02-24,24,2,2022,386.37
Delta,NYC,SVO,1040,2,NYC-SVO,2022-02-24,24,2,2022,386.37
Delta,NYC,SVO,1055,2,NYC-SVO,2022-02-24,24,2,2022,386.37
Delta,NYC,SVO,1085,2,NYC-SVO,2022-02-24,24,2,2022,386.37
Delta,NYC,SVO,1105,2,NYC-SVO,2022-02-24,24,2,2022,386.37
Delta,NYC,SVO,1140,2,NYC-SVO,2022-02-24,24,2,2022,386.37
Delta,NYC,SVO,1149,2,NYC-SVO,2022-02-24,24,2,2022,386.37
Delta,NYC,SVO,1150,2,NYC-SVO,2022-02-24,24,2,2022,386.37
Delta,NYC,SVO,1160,2,NYC-SVO,2022-02-24,24,2,2022,386.37
Delta,NYC,SVO,1020,2,NYC-SVO,2022-02-24,24,2,2022,450.63
Delta,NYC,SVO,1095,2,NYC-SVO,2022-02-24,24,2,2022,450.63
Delta,NYC,SVO,1155,2,NYC-SVO,2022-02-24,24,2,2022,450.63
Delta,NYC,SVO,1170,2,NYC-SVO,2022-02-24,24,2,2022,450.63
Delta,NYC,SVO,1055,2,NYC-SVO,2022-02-24,24,2,2022,455.22
